restaurant_id,year_month,monthly_bookings,monthly_revenue,avg_revenue_per_booking,avg_guests,active_days,booking_growth_pct,revenue_growth_pct,booking_growth_rolling,revenue_growth_rolling,perf_bookings_rank,perf_spend_rank,performance_score,growth_bookings_rank,growth_revenue_rank,growth_score,momentum_score,momentum_segment
6186,2025-12-01,13.0,1715.04,131.92615384615385,2.769230769230769,6,3.333333333333333,5.747875354107649,2.0277777777777777,6.81614784530861,0.6263907619689818,0.30641717239829175,0.46640396718363675,0.9152197122948977,0.970161834120027,0.9426907732074623,0.7045473701955496,Emerging Opportunities
3895,2025-12-01,21.0,2827.92,134.66285714285715,3.4761904761904763,11,6.0,6.889521258788082,1.632567388422448,1.9402324825236625,0.7186024949426838,0.31462126320521466,0.5166118790739492,0.8931782423016408,0.8899471791413801,0.8915627107215105,0.7040872948977299,Rising Stars
6444,2025-12-01,29.0,4196.4,144.70344827586206,3.413793103448276,16,0.07407407407407418,-0.22512740970529588,0.9246913580246915,1.6807136889720404,0.7690492245448416,0.35269161609350413,0.5608704203191729,0.8201843110811419,0.8735389975275343,0.8468616543043381,0.7038660373117556,Rising Stars
1238,2025-12-01,72.0,17609.760000000002,244.58000000000004,3.6944444444444446,19,0.43999999999999995,1.251380763408747,0.18035460992907792,0.5636812516692348,0.8755338278264778,0.6384018880647336,0.7569678579456057,0.589514497639919,0.7100191054169477,0.6497668015284334,0.7033673297370195,Rising Stars
5082,2025-12-01,69.0,20954.28,303.6852173913043,2.753623188405797,22,0.25454545454545463,0.21179042331714082,0.23397129186602875,0.22068278346203044,0.8716846482355586,0.7428354686446392,0.8072600584400988,0.6148853674983142,0.583614295347269,0.5992498314227916,0.7032549449314452,Rising Stars
5457,2025-12-01,139.0,6847.4,49.26187050359712,4.625899280575539,28,2.861111111111111,3.195710784313725,2.2203703703703703,2.805059223270041,0.9191250842886042,0.046021577882670264,0.4825733310856372,0.9231568891885817,0.9244774106540796,0.9238171499213307,0.7031952405034839,Emerging Opportunities
5471,2025-12-01,11.0,1421.4,129.21818181818182,3.3636363636363638,4,10.0,25.322222222222223,3.3333333333333335,9.18935195484695,0.5912845583277141,0.29425151719487525,0.4427680377612947,0.9495532703978422,0.9774668464823556,0.9635100584400988,0.7031390481006967,Emerging Opportunities
3381,2025-12-01,6.0,1543.44,257.24,3.0,4,2.0,3.735640648011782,1.0,1.578546882670594,0.45001685772083616,0.6646718363677231,0.5573443470442796,0.8314227916385705,0.8660092155540571,0.8487160035963137,0.7030301753202967,Rising Stars
4520,2025-12-01,15.0,4594.0,306.26666666666665,3.2,7,1.5,1.7884673748103186,0.4898989898989899,0.5103236020276319,0.6557934367273545,0.7471341874578556,0.7014638120926051,0.714514497639919,0.6939761744212183,0.7042453360305687,0.7028545740615869,Rising Stars
2004,2025-12-01,273.0,55002.4,201.47399267399268,2.9157509157509156,29,0.8445945945945945,1.4541386126244302,0.2929205306934564,0.46898989482401277,0.9512530905821532,0.5350359631377838,0.7431445268599686,0.6408462575859744,0.6815857496066532,0.6612160035963137,0.7021802652281411,Rising Stars
5353,2025-12-01,106.0,1434.84,13.536226415094339,4.216981132075472,26,2.925925925925926,4.376348920863309,3.0030864197530867,3.9292446440827735,0.9039531355360755,0.012615194425713643,0.4582841649808946,0.9442009440323669,0.9476286806023826,0.9459148123173747,0.7020994886491346,Emerging Opportunities
3905,2025-12-01,137.0,49312.6,359.94598540145984,4.386861313868613,29,-0.2901554404145078,0.021603569933996036,0.08121232942506296,0.1497425559551745,0.9182541020454035,0.8092548887390425,0.8637544953922229,0.5299786468869409,0.5491402562373567,0.5395594515621488,0.7016569734771858,Rising Stars
894,2025-12-01,750.0,276778.3,369.03773333333334,3.8106666666666666,27,0.4285714285714286,0.474536414262144,0.005773030922221034,0.1026134314002038,0.9808945830523713,0.8171780175320297,0.8990363002922005,0.48499662845583275,0.5235446167678129,0.5042706226118229,0.7016534614520117,Rising Stars
1661,2025-12-01,22.0,4496.6,204.3909090909091,2.9545454545454546,11,0.22222222222222232,0.5150269541778978,0.7407407407407406,0.7403024598736624,0.7259636997077995,0.5436334007642166,0.6347985502360081,0.7831535176444144,0.7537929871881321,0.7684732524162733,0.7016359013261406,Rising Stars
