restaurant_id,name,scraped_city,confidence,matched_keyword,source,search_query,source_text,error
5895,IKKI IZAKAYA,Singapore,high,Singapore,places_api_existing_output,,"Singapore 9 N Buona Vista Dr, #01-06/07, Singapore 138588 IKKI IZAKAYA",
5964,IMM Restaurant,Singapore,high,Singapore,places_api_existing_output,,"Singapore Stall MR8, 2 Jurong East Street 21, #03-55 IMM Building, Singapore 609601 百味小碗菜GO! Bai Wei Mini Bowl GO! @ IMM Building",
5956,IMPACT Lakefront,Nonthaburi,high,Nonthaburi,places_api_existing_output,,"Amphoe Pak Kret IMPACT Lakeside, IMPACT Lakefront, Popular Rd, Tambon Ban Mai, Amphoe Pak Kret, Chang Wat Nonthaburi 11120, Thailand IMPACT Lakefront",
5425,ISEA Sky & The Jetty At Veranda Resort Na Jomtien (Pattaya),Pattaya,high,Pattaya,restaurant_name,,ISEA Sky & The Jetty At Veranda Resort Na Jomtien (Pattaya),
6470,IX Steak House,Nonthaburi,high,Nonthaburi,places_api_existing_output,,"Tambon Sao Thong Hin โครงการม้าไม้การ์เด้นท์ Tambon Sao Thong Hin, Amphoe Bang Yai, Chang Wat Nonthaburi 11140, Thailand IX Steak House",
3809,Ibaki House of Japanese Food and Sushi (Chiang Mai),Chiang Mai,high,Chiang Mai,restaurant_name,,Ibaki House of Japanese Food and Sushi (Chiang Mai),
5233,Ichi-Meshi Rangsit,Pathum Thani,medium,rangsit,restaurant_name,,Ichi-Meshi Rangsit,
5232,Ichi-Meshi Salaya,Nakhon Pathom,high,Nakhon Pathom,places_api_existing_output,,"Tambon Salaya โครงการ Figure&Playground เลขที่ 71 ซอย บ้านตั้งสิน Tambon Salaya, Amphoe Phutthamonthon, Chang Wat Nakhon Pathom 73170, Thailand Ichi-Meshi SALAYA (อิจิ-เมชิ ศาลายา)",
6370,Hen Hao Ma La Sai Phan,,error,,google_places_api,Hen Hao Ma La Sai Phan restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6962,Hide.away Cafe,,error,,google_places_api,Hide.away Cafe restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6293,Im Pla Phao Prannok,Bangkok,medium,prannok,restaurant_name,,Im Pla Phao Prannok,
4248,Im-Erb Rama2,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 79/9-10 ปาก Soi Tha Kham 7, Khwaeng Samae Dam, Khet Bang Khun Thian, Krung Thep Maha Nakhon 10150, Thailand Imerb Yummy",
4042,Hey!Beanstro,,error,,google_places_api,Hey!Beanstro restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
3296,In The House Ari 5,Bangkok,medium,Ari,restaurant_name,,In The House Ari 5,
5342,Indigo Bar at Bay Beach Resort Jomtien (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Indigo Bar at Bay Beach Resort Jomtien (Pattaya),
6013,Indigo Rooftop Bar (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Indigo Rooftop Bar (Pattaya),
4578,Indus Bangkok Indian Restaurant Michelin Guide,Bangkok,high,Bangkok,restaurant_name,,Indus Bangkok Indian Restaurant Michelin Guide,
4736,Homeals Cafe&Bistro,,error,,google_places_api,Homeals Cafe&Bistro restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
3623,Int.Chon Ladprao 101,Bangkok,medium,ladprao,restaurant_name,,Int.Chon Ladprao 101,
5191,Hom Cham,,error,,google_places_api,Hom Cham restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5113,Iron Pan Suanplern Market,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," ซอย มโนรม Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand Suan Phloen Market",
6663,Irvin Brew & Beat,Singapore,high,Singapore,places_api_existing_output,,"Singapore 382 Havelock Rd, Singapore 169629 Best Brew Singapore",
