rank,name,restaurant_id,segment,has_marketing,priority_score,priority_tier,recommended_channel,growth_component,booking_demand,ga4_demand,internal_mkt_campaign_responsiveness,campaign_responsiveness,score_growth_norm,delta_growth_norm,booking_volume_norm,revenue_per_booking_norm,booking_consistency_norm,listing_pull_raw,months_cnt,listing_pull_norm,view_to_cart_rate,cart_to_purchase_rate,funnel_depth_raw,funnel_depth_norm,n_campaigns,avg_lift_per_day,avg_roi,n_positive_lift,n_negative_lift,channels_used,best_channel,lift_norm,roi_norm,avg_gmv_per_view,n_months_gmv,ga_campaign_responsiveness,risk_thin_ga_demand_data,risk_inverse_attribution_rs,risk_thin_gmv_data,risk_low_gmv_per_view,is_seasonal,booking_growth_rolling,booking_growth_mom_rolling,booking_growth_yoy_rolling,score_growth_mom,score_growth_yoy
1168,M Wine Lounge Mercure Bangkok Makkasan,3710,Needs Attention,False,29.25473444438452,"🟠 Activate — untapped, no prior spend",CRM,0.46911867214644043,0.0658986442335791,0.02649819274675555,0.0,0.07761087267525035,0.45239917780628636,0.4941979136566715,0.0015015015015015015,0.06725811343645739,0.15040203200680433,770.5833333333334,27.0,0.04416914130847742,0.054864640784398545,0.07818659658344283,0.06885781426382512,0.008827244185033679,,,,,,,,0.0,0.0,3.4002964838133494,6.0,0.07761087267525035,False,False,False,False,False,0.3333333333333333,0.3333333333333333,,0.3691919668568397,
1169,Mimosa Modern Italian Restaurant,4138,Established Players,True,29.24507771236219,🔴 Activate — proven marketing response,CRM,0.35690983849867697,0.18432839512689636,0.024419302641723088,0.0825,0.27281902718168816,0.37851252965266574,0.32450580176769384,0.012012012012012012,0.14410617396286185,0.4543057937774434,617.3333333333334,5.0,0.0353849895980535,0.061487580993520516,0.13391877058177826,0.10494629474647515,0.013453615685392679,2.0,2.75,,2.0,0.0,CRM,CRM,0.1375,0.0,22.476358768985353,3.0,0.5582975679542204,False,False,False,False,False,0.19119769119769123,0.19119769119769123,,0.30889487018975675,
1170,The Emperor Montien Riverside Hotel,1023,Established Players,True,29.239047166468442,🔴 Activate — proven marketing response,CRM,0.3275603553465012,0.19557024223300634,0.05763585071707794,0.21,0.2666294706723892,0.44132002196273257,0.1569208554221542,0.04054054054054054,0.13771177260713202,0.4601349807821684,1742.095238095238,27.0,0.09985532701752463,0.08162038049420511,0.14601473543201607,0.12025699345689167,0.015416374416631254,1.0,7.0,,1.0,0.0,CRM,CRM,0.35,0.0,13.846622919808986,9.0,0.35157367668097284,False,False,False,False,False,0.35555555555555557,0.35555555555555557,,0.36015053721315776,
1171,Roccabkk,4614,Needs Attention,False,29.22947367735202,"🟠 Activate — untapped, no prior spend",CRM,0.2846748011351702,0.2195372539706,0.02754168853983416,0.0,0.3186695278969957,0.3052055972296982,0.25387860699337816,0.003003003003003003,0.07933980386209685,0.6484470387025658,426.12,23.0,0.02442481387827628,0.04759222754153759,0.3668639053254438,0.2391552342118813,0.03065856320139204,,,,,,,,0.0,0.0,12.793612442601189,13.0,0.3186695278969957,False,False,False,False,False,-0.13333333333333333,-0.13333333333333333,,0.24907086543202586,
1172,Niku Machi,6201,Needs Attention,False,29.22172392547113,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.23369754688122849,0.014466387473996483,0.0,0.15736766809728184,0.28208213019024503,0.3156120068701875,0.0,0.0502729754322111,0.7287188475052172,225.7,10.0,0.012936920333068048,0.0203810367744794,0.2826086956521739,0.1777176321010961,0.022782554911367717,,,,,,,,0.0,0.0,8.343328002842927,2.0,0.19670958512160228,False,True,True,False,False,0.0,0.0,,0.23020036633377047,
1173,Modan Japanese Restaurant Muang Thong,3943,Needs Attention,False,29.194855818477432,"🟠 Activate — untapped, no prior spend",CRM,0.41620432939488966,0.10462855895913982,0.018074902151793335,0.0,0.21101573676680974,0.45239917780628647,0.3619120567777945,0.0,0.055846223839854416,0.2929156393572783,213.55,20.0,0.01224049329697245,0.03769608990868649,0.2857142857142857,0.186507007392046,0.02390931100661422,,,,,,,,0.0,0.0,8.922879826950796,8.0,0.21101573676680974,False,False,False,False,False,0.0,0.0,,0.36919196685683975,
1174,Katsuya CentralWorld,3796,Needs Attention,False,29.153398286341115,"🟠 Activate — untapped, no prior spend",CRM,0.2693895504862689,0.2432386230878632,0.022627221476830328,0.0,0.2592989985693848,0.24210220241375988,0.31032057259503243,0.0045045045045045045,0.019184106763724597,0.7856052975231468,286.35483870967744,27.0,0.016413600954256303,0.05531147910330066,0.3380855397148676,0.22497591547024082,0.028840841999404353,,,,,,,,0.0,0.0,10.66413948849933,12.0,0.2592989985693848,False,False,False,False,False,-0.09444444444444444,-0.09444444444444444,,0.19757371956980313,
1175,Broccoli Revolution Sukhumvit 49,598,Needs Attention,False,29.144807341016982,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.21037854089808009,0.032875894722081425,0.0,0.28183118741058655,0.28208213019024503,0.3156120068701875,0.0,0.027525022747952686,0.6737367802456476,128.58823529411765,16.0,0.007370561611740403,0.021500457456541628,0.7446808510638298,0.4554086936209145,0.058381227832422444,,,,,,,,0.0,0.0,11.40618891697333,9.0,0.28183118741058655,False,False,False,False,False,0.0,0.0,,0.23020036633377047,
1176,Crave (Aloft Bangkok - Sukhumvit 11),945,Established Players,True,29.092512998189328,🟡 Activate — review channel strategy,KOL,0.3419792732359628,0.18549768536632066,0.04008653301295646,0.0,0.2743919885550787,0.40806226500206794,0.2428547855868051,0.006006006006006006,0.09898392478010314,0.5113336850996245,961.483870967742,27.0,0.05511138786105253,0.05066094075018453,0.29205298013245035,0.19549616437954404,0.02506167816486039,5.0,-0.74,,4.0,1.0,CRM+KOL,KOL,0.0,0.0,30.08680659702573,13.0,0.6859799713876967,False,False,False,False,False,0.2519841269841269,0.2519841269841269,,0.33300969057171653,
1177,The Coral Lounge Don Mueang - International Departure Lounge,3770,Needs Attention,False,29.086893271056574,"🟠 Activate — untapped, no prior spend",CRM,0.20038641042148964,0.2572166231309624,0.02158025809280037,0.0,0.6967095851216023,0.19730646264187995,0.20500633209090416,0.006006006006006006,0.04686078252957234,0.8025199532322943,243.83333333333334,27.0,0.013976306636596186,0.1393028024606972,0.28655544651619236,0.2276543888939943,0.029184209549004553,,,,,,,,0.0,0.0,31.115141720330747,13.0,0.6967095851216023,False,False,False,False,False,-0.21957671957671954,-0.21957671957671954,,0.16101700575484337,
1178,Novotel Bangkok Future Park Rangsit Staycation,4986,Needs Attention,False,29.050806729027993,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.16809487468299578,0.0075015798995760885,0.0,0.6878397711015737,0.28208213019024503,0.3156120068701875,0.003003003003003003,0.13178647255080375,0.4245257723885116,226.27777777777777,18.0,0.012970038033915759,0.024797446599558064,0.009900990099009901,0.015859572699229166,0.002033121765236418,,,,,,,,0.0,0.0,50.72463768115942,1.0,0.8597997138769671,False,False,True,False,False,0.0,0.0,,0.23020036633377047,
1179,Great&Grand Sweet Destination (Pattaya),2770,Needs Attention,False,29.03580596263331,"🟠 Activate — untapped, no prior spend",CRM,0.34882621799263386,0.1683773046319558,0.013964222225965032,0.0,0.23819742489270387,0.40183572534600276,0.26931195696258053,0.0,0.014861995753715499,0.5463956863528039,140.62962962962962,27.0,0.008060763469151015,0.021595996839610217,0.24390243902439024,0.15497986215047824,0.019867680982779048,,,,,,,,0.0,0.0,9.885508626160485,7.0,0.23819742489270387,False,False,False,False,False,0.16666666666666666,0.16666666666666666,,0.32792836298513295,
1180,Fomo Brunch & Dining (Chonburi),5925,Needs Attention,False,28.98150092851563,"🟠 Activate — untapped, no prior spend",CRM,0.1813143920925717,0.24418871929959915,0.048014392646946416,0.0,0.8648068669527897,0.2152494486611131,0.13041180723975962,0.003003003003003003,0.0424375695076332,0.7675208241536934,78.81818181818181,11.0,0.0045177870579490055,0.03460207612456748,1.1666666666666667,0.713840830449827,0.09151099823594383,,,,,,,,0.0,0.0,51.5235544023521,9.0,0.8648068669527897,False,False,False,False,False,-0.19444444444444445,-0.19444444444444445,,0.17565984027953824,
1181,Cafe Claire by Oriental Residence,997,Established Players,False,28.947218690996202,"🟠 Activate — untapped, no prior spend",CRM,0.2660928018188292,0.2328626125838466,0.03960594886465865,0.0,0.29935622317596566,0.3812401581555993,0.09337176731367408,0.0075075075075075074,0.04706930542917804,0.719129393173634,1026.4545454545455,27.0,0.05883544829446624,0.07590116021610133,0.21431349669389343,0.15894856210277658,0.02037644943485107,,,,,,,,0.0,0.0,11.985771029043466,13.0,0.29935622317596566,False,False,False,False,False,0.3,0.3,,0.31112082147626424,
1182,Karayama Samyan Mitrtown,2866,Needs Attention,False,28.923367891929104,"🟠 Activate — untapped, no prior spend",CRM,0.3314396554115043,0.17373291701180882,0.026848076860150304,0.0,0.2857653791130186,0.367713671054386,0.27702863194718164,0.0015015015015015015,0.007696390658174098,0.56941133071252,196.7037037037037,27.0,0.011274878795012128,0.07343249858783657,0.5025641025641026,0.33091146097359614,0.04242127492528848,,,,,,,,0.0,0.0,11.558802193365068,13.0,0.2857653791130186,False,False,False,False,False,0.22222222222222218,0.22222222222222218,,0.3000821843112362,
1183,Charoen Ros Buffet (Chiang Mai),4996,Needs Attention,False,28.92068017866139,"🟠 Activate — untapped, no prior spend",CRM,0.2845959851495385,0.23384763215515036,0.03370108554716585,0.0,0.15879828326180256,0.3719520871201888,0.1535618321935631,0.006006006006006006,0.04818774643615408,0.7232963527396724,488.05263157894734,19.0,0.02797473643367768,0.029763830475574248,0.4927536231884058,0.3075577061032732,0.03942743466065403,,,,,,,,0.0,0.0,6.915509698377633,13.0,0.15879828326180256,False,False,False,False,False,0.016666666666666607,0.016666666666666607,,0.303541052586106,
1184,Shida Yakiniku & Izakaya Prachanukoon,4469,Needs Attention,False,28.912832903699055,"🟠 Activate — untapped, no prior spend",CRM,0.22896143433997362,0.24423462381096903,0.014642971500737812,0.0,0.5772532188841202,0.21234998590437057,0.25387860699337816,0.0,0.058993023961176824,0.7551223887420533,110.81481481481481,26.0,0.006351805188227506,0.01871657754010695,0.375,0.23248663101604275,0.029803679998779434,,,,,,,,0.0,0.0,23.56884591443415,4.0,0.5772532188841202,False,True,False,False,False,-0.1666666666666667,-0.1666666666666667,,0.17329365923743145,
1185,Rim Klong Café Mövenpick BDMS Wellness Resort,3683,Needs Attention,False,28.90565615613765,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.2319914504299091,0.007616673154017882,0.0,0.16337625178826898,0.28208213019024503,0.3156120068701875,0.0,0.044585987261146494,0.7287188475052172,115.16666666666667,18.0,0.006601249409356093,0.027496382054992764,0.14035087719298245,0.09520907913778658,0.012205350970934973,,,,,,,,0.0,0.0,8.592205721956539,2.0,0.2042203147353362,False,True,True,False,False,0.0,0.0,,0.23020036633377047,
1186,Shabushi The Mall Tha Phra,4442,Needs Attention,True,28.903174090187072,🟡 Activate — review channel strategy,CRM,0.26089331508527247,0.26237221351555073,0.015572564494146858,0.0,0.30100143061516454,0.25528088716706704,0.26931195696258053,0.003003003003003003,0.046772318269133556,0.8237977227786983,107.84210526315789,19.0,0.006181412159237094,0.05905319668130796,0.38016528925619836,0.2517204522262422,0.03226936436952058,1.0,-0.5,,0.0,1.0,CRM,CRM,0.0,0.0,35.91212469809201,6.0,0.7525035765379113,False,True,False,False,False,-0.02777777777777779,-0.02777777777777779,,0.20832852369710655,
1187,Yuzu Suki ゆずすき - ICONSIAM,6809,Needs Attention,False,28.88509162587683,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.24279672795493185,0.015864098609467137,0.0,0.05035765379113019,0.28208213019024503,0.3156120068701875,0.0,0.08060357901122232,0.7287188475052172,477.5,5.0,0.02736986911404516,0.024869109947643978,0.1368421052631579,0.09205290713695233,0.011800744736490978,,,,,,,,0.0,0.0,2.5974648739912554,2.0,0.06294706723891273,False,True,True,False,False,0.0,0.0,,0.23020036633377047,
1188,KBBQ Rangsit,4433,Needs Attention,False,28.876110177180685,"🟠 Activate — untapped, no prior spend",CRM,0.24698042524286093,0.239426497342901,0.013729987517897231,0.0,0.47103004291845496,0.3246928372449285,0.13041180723975962,0.0015015015015015015,0.03237791932059448,0.7637084031537402,169.61111111111111,18.0,0.009721955835390329,0.10252210940058959,0.24600638977635783,0.18861267762605052,0.02417924791250407,,,,,,,,0.0,0.0,18.552699731643994,6.0,0.47103004291845496,False,True,False,False,False,0.11111111111111109,0.11111111111111109,,0.2649739280872697,
1189,Meridian Cruise,5900,Established Players,True,28.855314002750195,🔴 Activate — proven marketing response,CRM,0.2722037958039074,0.29638894721301967,0.08659758677307502,0.03,0.16091845493562232,0.36438003961327037,0.13393943008986298,0.16216216216216217,0.10781973047502177,0.6639272106854942,2869.3061224489797,12.0,0.16446603773729218,0.10271984978235511,0.04500761667359091,0.06809250991709659,0.008729135808857855,6.0,1.0,,5.0,1.0,CRM+KOL,CRM,0.05,0.0,14.097544444191238,9.0,0.3572961373390558,False,False,False,False,False,0.14992824527071105,0.14992824527071105,,0.2973616887646057,
1190,Tam Zab 195,6640,Needs Attention,False,28.81785519919412,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.1362227728268175,0.0780338144437091,0.0,0.7104434907010014,0.28208213019024503,0.3156120068701875,0.0045045045045045045,0.02354413102820746,0.4245257723885116,28.5,6.0,0.0016335942821995542,0.011695906432748537,2.0,1.2046783625730995,0.15443403460521865,,,,,,,,0.0,0.0,57.333333333333336,1.0,0.8880543633762518,False,False,True,False,False,0.0,0.0,,0.23020036633377047,
1191,Eazy To Eat,6555,Needs Attention,False,28.808795605189925,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.22573576344173804,0.016650200695677114,0.0,0.1776824034334764,0.28208213019024503,0.3156120068701875,0.0,0.02373369730057628,0.7287188475052172,74.0,7.0,0.004241613223956737,0.021235521235521235,0.36363636363636365,0.22667602667602665,0.02905878816739749,,,,,,,,0.0,0.0,9.465058750773036,2.0,0.22210300429184548,False,False,True,False,False,0.0,0.0,,0.23020036633377047,
1192,Fish Club Andaz Pattaya Jomtien Beach (Pattaya),3973,Emerging Opportunities,True,28.756019126249793,🟡 Activate — review channel strategy,CRM,0.45313436437168275,0.20406184633449145,0.02384179315897014,0.0,0.08855507868383405,0.47536586117793583,0.41978711916230316,0.003003003003003003,0.11876958851481144,0.5574325619294894,588.5357142857143,27.0,0.03373433606060959,0.04241762242854542,0.1530758226037196,0.10881254253364993,0.013949250257330688,1.0,-0.2,,0.0,1.0,KOL,KOL,0.0,0.0,9.424311531762422,7.0,0.2213876967095851,False,False,False,False,False,0.27777777777777773,0.27777777777777773,,0.38793451861671097,
1193,Spectrum Rooftop at Hyatt Regency Bangkok Sukhumvit,1856,Established Players,True,28.742997440657824,🔴 Activate — proven marketing response,CRM,0.2870616091420182,0.22208847785918892,0.09755854674432494,0.040999999999999995,0.2366171673819743,0.28334272551070716,0.29263993458898485,0.046546546546546545,0.11953693698817107,0.5586959271470633,3051.890410958904,27.0,0.1749316043944601,0.0706950105032587,0.2153015873015873,0.15745895658225584,0.020185489094189796,6.0,1.3666666666666665,,4.0,2.0,CRM+KOL,CRM,0.06833333333333333,0.0,21.074456394571502,13.0,0.5300429184549357,False,False,False,False,False,-0.08312545690958906,-0.08312545690958906,,0.23122910751767073,
1194,E-Cha Korean Craft Dining Bangsaen (Chonburi),5517,Needs Attention,False,28.742057648242014,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.16517787737984188,0.04768458865844952,0.0,0.5630901287553648,0.28208213019024503,0.3156120068701875,0.0,0.03889899909008189,0.5116939255093911,35.57142857142857,14.0,0.0020389221868054586,0.020080321285140562,1.2,0.7280321285140562,0.09333025513009358,,,,,,,,0.0,0.0,31.725641025641025,2.0,0.703862660944206,False,False,True,False,False,0.0,0.0,,0.23020036633377047,
1195,Thaveechai Pochana Rama 3,6219,Needs Attention,False,28.740119754207143,"🟠 Activate — untapped, no prior spend",CRM,0.20677406741486398,0.24285979544541014,0.028349451274869313,0.0,0.7092274678111588,0.29197857412982764,0.07896730734241854,0.0045045045045045045,0.05728692750985745,0.746239717968837,233.3,9.0,0.01337254547498793,0.04586369481354479,0.5327102803738317,0.3379716461497169,0.043326357074750695,,,,,,,,0.0,0.0,32.16713027468692,7.0,0.7092274678111588,False,False,False,False,False,-0.013756613756613745,-0.013756613756613745,,0.2382766135556596,
1196,Streats Cafe at ibis Styles Bangkok Ratchada,5083,Established Players,True,28.73988925635331,🔴 Activate — proven marketing response,CRM,0.20154064351629636,0.2756409824257593,0.0956657551883952,0.07674999999999998,0.286393347639485,0.24653895005842635,0.13404318370310134,0.23723723723723725,0.03520949099905956,0.567277467437155,2502.121212121212,18.0,0.14341933001724314,0.042981712486375195,0.5942519019442096,0.3737438261610758,0.04791218035954726,12.0,2.558333333333333,,9.0,2.0,CRM+KOL,CRM,0.12791666666666665,0.0,24.833409176744656,13.0,0.6008583690987125,False,False,False,False,False,-0.11283853383287297,-0.11283853383287297,,0.20119444142284604,
1197,The District Grill Room & Bar Bangkok Marriott Hotel Sukhumvit,2434,Established Players,True,28.73498929831201,🔴 Activate — proven marketing response,CRM,0.26545341694882396,0.24360918514399685,0.08426465080195408,0.03375,0.2498637339055794,0.23574660503301623,0.31001363482253563,0.009009009009009009,0.3500584947354738,0.4499601103991704,2735.4166666666665,9.0,0.15679161495087826,0.03600913937547601,0.12859560067681894,0.09156101615628176,0.011737686653029914,4.0,1.125,,2.0,1.0,CRM+KOL,CRM,0.05625,0.0,23.31576903040448,12.0,0.5740343347639485,False,False,False,False,False,-0.1719457013574661,-0.1719457013574661,,0.1923870711127371,
1198,Reun Rom Bar,6159,Needs Attention,False,28.710755039419293,"🟠 Activate — untapped, no prior spend",CRM,0.2307602416515015,0.23964315899891903,0.0313423389283799,0.0,0.5314735336194564,0.20505909811078216,0.26931195696258053,0.0,0.04799818016378526,0.7508123498326115,78.0,10.0,0.004470889614440885,0.010256410256410256,0.75,0.45410256410256405,0.05821378824231891,,,,,,,,0.0,0.0,21.187902187902186,3.0,0.5314735336194564,False,False,False,False,False,-0.16666666666666666,-0.16666666666666666,,0.16734374302029809,
1199,COMMU Rooftop Cafe,4617,Needs Attention,False,28.69599902732442,"🟠 Activate — untapped, no prior spend",CRM,0.33144765849813074,0.1982537429224647,0.01750621983786472,0.0,0.09728183118741059,0.43460485939864024,0.17671185714736656,0.0015015015015015015,0.02145890203215044,0.6373849057073966,307.125,23.0,0.017604127856860986,0.045719712386379056,0.19584569732937684,0.1357953033521777,0.017408311818868448,,,,,,,,0.0,0.0,4.520560069126454,10.0,0.09728183118741059,False,False,False,False,False,0.3333333333333333,0.3333333333333333,,0.35467045635442945,
1200,StrackYum Central Khon Kaen,6679,Needs Attention,False,28.695668871709028,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.15551969713966537,0.0009113736521744882,0.0,0.7765379113018599,0.28208213019024503,0.3156120068701875,0.0,0.09387321807703973,0.4245257723885116,31.8,5.0,0.0018227473043489764,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,104.16666666666667,1.0,0.9706723891273248,False,False,True,False,False,0.0,0.0,,0.23020036633377047,
1201,S'More Beach Restaurant and Bar (Pattaya),6595,Needs Attention,False,28.65988401108033,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.23369754688122849,0.011115741474161549,0.0,0.11731044349070102,0.28208213019024503,0.3156120068701875,0.0,0.0502729754322111,0.7287188475052172,182.42857142857142,6.0,0.010456641094580605,0.031323414252153486,0.2,0.13252936570086138,0.01698963415026272,,,,,,,,0.0,0.0,6.491558441558441,2.0,0.14663805436337626,False,True,True,False,False,0.0,0.0,,0.23020036633377047,
1202,Orbit Restaurant Grande Centre Point Space (Pattaya),3717,Established Players,True,28.6249419541791,🔴 Activate — proven marketing response,CRM,0.13183792650163928,0.2816305951163099,0.10805577604277691,0.1,0.36701001430615166,0.17394427259409861,0.0686784073629503,0.04354354354354354,0.13963451622687292,0.7410760761027687,3364.326530612245,27.0,0.19284016083720795,0.13063232475189868,0.2154631994427676,0.18153084956642002,0.02327139124834586,3.0,3.3333333333333335,,3.0,0.0,CRM,CRM,0.16666666666666669,0.0,37.427737665657546,13.0,0.7675250357653791,False,False,False,False,False,-0.25620127569099926,-0.25620127569099926,,0.14195169061513088,
